round_id,agent_count,byzantine_count,threshold,consensus_reached,consensus_value,ground_truth,accuracy,convergence_time_ms,consensus_similarity,api_calls_count,timestamp
0,3,0,0.8,true,95,64.33333333333333,0.5233160621761657,85810,0,9,1770022695
1,3,0,0.85,true,95,64.33333333333333,0.5233160621761657,83508,0,9,1770022778
2,3,0,0.9,true,95.00000000000001,64.33333333333333,0.5233160621761654,82864,0,9,1770022861
